customer_id,age,income,time_spent,purchase_amount,purchase_date,product_category
2993,29.0,67579.27946141303,6.672311465663484,20.0,2023-10-05,Groceries
3207,60.0,77327.78823708877,6.60911169778505,20.0,2023-10-22,Clothing
986,29.0,54771.09907547478,8.00875229027615,20.0,2023-12-14,Groceries
2893,45.0,57719.401851377515,6.38263689256788,20.0,2023-11-13,Home
2518,29.0,52483.513694892266,7.029122915946917,20.0,2023-08-22,Electronics
2319,34.0,78328.23583400584,31.253678329841957,100.0,2023-03-24,Clothing
1056,34.0,112258.20402087682,9.466938821206769,30.0,2023-02-19,Home
982,45.0,78283.7457666218,9.874546477574375,30.0,2023-05-19,Clothing
2595,22.0,30980.932338110568,3.53199740042713,10.0,2023-12-07,Health
2529,,50751.497186717315,7.096054882052817,20.0,2023-05-03,Groceries
3306,34.0,50300.55500574194,10.176141410247178,30.0,2023-07-16,Health
3130,45.0,31264.095300812343,7.576692162638068,20.0,2023-07-30,Clothing
3680,34.0,39907.32515421531,7.090711499003168,20.0,2023-02-13,Health
4014,22.0,91988.15041005018,7.064190550098651,20.0,2023-12-27,Electronics
1458,45.0,56229.817175955795,3.5563503602648323,10.0,2023-08-13,Health
1396,45.0,33969.448197909165,10.607226225877255,30.0,2023-05-08,Home
265,60.0,59881.27837951039,,,2024-01-01,Groceries
2779,34.0,61365.46754305568,3.833267159237906,10.0,2023-03-31,Home
930,34.0,77202.31800360625,6.237989070453695,20.0,2023-09-16,Clothing
3200,34.0,57911.97669525885,10.332864919256057,30.0,2023-07-03,Clothing
2179,45.0,47710.55256402274,6.929611876075667,20.0,2023-03-08,Groceries
4120,45.0,53012.04985689268,2.5842891197586715,10.0,2023-03-31,Clothing
247,34.0,41667.49388769075,46.773814419716686,150.0,2023-06-27,Home
3748,34.0,46078.135786461244,4.245633021290074,10.0,2023-04-10,Groceries
1759,22.0,49490.117428296006,25.132332158734553,80.0,2023-08-22,Electronics
4964,45.0,34687.77685939625,6.600896848973334,20.0,2023-04-12,Groceries
3960,,27496.277965376765,10.128200833843511,30.0,2023-01-04,Health
924,45.0,16306.648455472263,3.9229774242312443,10.0,2023-11-20,Electronics
2715,,24614.177895137916,3.4498490527906864,10.0,2023-07-25,Home
269,34.0,44873.18643255016,7.98040534601593,20.0,2023-03-19,Health
670,34.0,10000.0,10.22828092843493,30.0,2023-04-20,Groceries
2856,29.0,81447.96420540655,7.819143272211189,20.0,2023-01-24,Home
1911,34.0,62246.64428005024,16.388081709012503,50.0,2023-09-24,Electronics
3120,22.0,61950.75411789457,3.2101986045387,10.0,2023-10-18,Health
1153,45.0,47697.80612153521,6.906173529867982,20.0,2023-08-22,Electronics
4916,60.0,52651.95344052202,61.09900045215194,200.0,2023-03-25,Groceries
3606,22.0,30384.239831728817,7.767893916780657,20.0,2023-05-07,Health
4330,45.0,71156.02015083836,10.732841918848266,30.0,2023-09-13,Home
4049,60.0,74184.61294447877,6.42213581046723,20.0,2023-11-06,Groceries
2303,29.0,37901.864721436505,7.436502559657047,20.0,2023-04-07,Health
3117,45.0,89062.14396545148,25.081620359895236,80.0,2023-01-26,Clothing
1916,45.0,39638.61961049886,9.910678635685235,30.0,2023-04-03,Clothing
613,29.0,48412.23151188594,9.552572819991386,30.0,2023-03-26,Electronics
4706,34.0,45588.68119465372,7.701096182917215,20.0,2023-03-28,Groceries
3683,45.0,104438.24295812985,6.958422315524752,20.0,2023-06-02,Clothing
1899,34.0,57166.890221520065,7.151786702813551,20.0,2023-02-05,Home
1650,45.0,44920.9658720553,6.975865797398942,20.0,2023-11-21,Health
2553,45.0,29478.383116087512,24.67911198363742,80.0,2023-02-03,Clothing
259,29.0,54873.14447405429,6.395360217345612,20.0,2023-11-07,Groceries
848,25.0,46594.83506408189,3.4856146232364287,10.0,2023-12-04,Clothing
4341,34.0,66133.52804328725,31.610899298532203,100.0,2023-06-07,Clothing
1234,,86028.60198532976,,,2023-04-17,Electronics
1128,34.0,55783.67346237451,31.11301193458581,100.0,2023-07-22,Groceries
1968,34.0,31972.48640205651,3.689920053942552,10.0,2023-05-09,Groceries
559,45.0,30824.430876264505,30.415371728698634,100.0,2023-01-07,Electronics
4079,45.0,10000.0,6.980906270191986,20.0,2023-08-01,Clothing
485,29.0,57007.40432772676,10.835521661277141,30.0,2023-08-15,Health
2212,45.0,32585.444567125174,4.097136977400495,10.0,2023-04-02,Health
1321,22.0,55448.4279330722,3.8982570662381235,10.0,2023-03-20,Groceries
2451,34.0,18197.16338639404,4.180892293419698,10.0,2023-07-20,Home
8,unknown,24419.385275604272,6.81509383384199,20.0,2023-07-31,Groceries
3426,29.0,40613.07067146578,6.413827446948523,20.0,2023-03-30,Groceries
3335,60.0,28905.910900681603,30.750429304195738,100.0,2023-03-25,Home
1451,29.0,52057.17155864668,15.612866523730808,50.0,2023-09-26,Clothing
1202,,41850.79785416797,61.01370108452192,200.0,2023-01-20,Groceries
1815,22.0,61408.42346721591,7.196971607539334,20.0,2023-08-27,Electronics
774,34.0,49242.138365663384,10.391109356199467,30.0,2023-07-21,Home
2275,25.0,50244.47096830339,10.076610556950806,30.0,2023-10-14,Clothing
1012,25.0,69391.38051505813,3.8123653479400836,10.0,2023-12-14,Home
3827,29.0,63876.469077182046,6.962863479827575,20.0,2023-08-18,Health
4198,34.0,56926.25420449773,10.611174585312952,30.0,2023-02-13,Electronics
1992,22.0,10000.0,10.019337749749436,30.0,2023-01-29,Health
1278,25.0,26020.97204012248,3.847724021294194,10.0,2023-12-21,Groceries
1784,29.0,25703.877282227135,7.647187134094548,20.0,2023-01-04,Groceries
3248,34.0,10000.0,7.412627584870802,20.0,2023-10-15,Health
447,25.0,52916.729404307676,6.511938489877662,20.0,2023-01-16,Electronics
881,22.0,33086.53791011774,5.8317226274178005,20.0,2023-09-30,Health
4553,22.0,30249.540751460107,10.613167682581588,30.0,2023-07-05,Home
782,29.0,43928.7134946817,9.771344025892278,30.0,2023-04-24,Clothing
1750,22.0,15070.665488419327,6.9985195595732765,20.0,2023-04-18,Health
3538,34.0,42934.71729123683,9.558681522771568,30.0,2023-06-13,Electronics
4359,29.0,79076.8047424377,7.379426437435624,20.0,2023-10-10,Groceries
4981,25.0,28245.026492926638,9.314881160835784,30.0,2023-03-28,Electronics
4412,,65409.27191374453,11.00007283305334,30.0,2023-10-11,Home
884,22.0,54824.80496813459,7.557748239480194,20.0,2023-12-19,Home
2918,45.0,67970.23409103129,24.378882499102556,80.0,2023-05-29,Electronics
1092,29.0,60768.699144329046,6.232861642135657,20.0,2023-02-28,Electronics
4245,34.0,61148.17113702371,9.772752595862979,30.0,2023-07-23,Clothing
532,25.0,60884.40704680694,6.625055972698495,20.0,2023-12-29,Home
4750,45.0,54034.77309592088,7.233309532260548,20.0,2023-12-21,Electronics
3472,45.0,58000.00011227133,4.325455914157545,10.0,2023-05-24,Electronics
4183,45.0,43330.2743806061,9.72619138198652,30.0,2023-08-02,Clothing
2291,29.0,46319.35201601995,7.249542256545798,20.0,2023-10-26,Health
1728,25.0,76677.71491001145,3.5865994499074336,10.0,2023-08-29,Clothing
611,,67456.48702011269,3.83513054261164,10.0,2023-04-28,Health
571,29.0,38217.75734437746,3.233157083296082,10.0,2023-09-10,Electronics
2852,22.0,37854.77171827831,9.978490207163166,30.0,2023-06-21,Electronics
3166,29.0,47012.77008700718,,,2023-10-27,Groceries
344,34.0,54064.71909172062,31.827713101088264,100.0,2023-10-31,Home
4503,34.0,53761.46713983546,7.946498598945357,20.0,2023-08-10,Groceries
4675,34.0,20055.352110316537,31.022884755532846,100.0,2023-09-26,Health
435,22.0,10000.0,6.114872994774572,20.0,2023-10-09,Clothing
1904,,39096.27510547356,10.020255412116379,30.0,2023-02-26,Groceries
3972,29.0,60844.06013818097,45.96556388868581,150.0,2023-07-05,Home
3746,22.0,60860.64558579305,10.403474248383986,30.0,2023-05-29,Health
2070,34.0,58930.73013881423,4.2780855954467345,10.0,2023-11-22,Groceries
1538,45.0,71979.66714883929,15.39677788019295,50.0,2023-02-16,Clothing
2348,34.0,43698.36144182153,10.247254278621897,30.0,2023-12-02,Home
4214,22.0,42279.948487011214,3.9827407525438083,10.0,2023-12-29,Health
1518,60.0,45930.7771783939,3.1981821904660253,10.0,2023-01-11,Clothing
966,34.0,26930.151480304325,10.141373244431826,30.0,2023-07-28,Home
4846,34.0,44018.618295398905,4.366470597207952,10.0,2023-12-19,Clothing
529,22.0,56463.70964916412,6.98850731838838,20.0,2023-02-26,Clothing
177,45.0,40904.105652446146,4.238337883910754,10.0,2023-06-01,Electronics
3635,22.0,10000.0,7.941089784319446,20.0,2023-09-04,Home
2649,34.0,45684.25747343561,4.38287815128095,10.0,2023-09-21,Clothing
4388,,47501.568093528695,6.214766463974459,20.0,2023-09-04,Health
573,34.0,46441.64248391204,30.72657064860597,100.0,2023-03-06,Groceries
2396,34.0,41103.863236590194,31.140028820046453,100.0,2023-10-12,Electronics
3661,29.0,59707.1981510638,8.759760145044655,30.0,2023-03-28,Clothing
4243,45.0,51077.94694066413,7.23573379045467,20.0,2023-11-22,Groceries
4614,22.0,53625.078966901005,6.628525735355232,20.0,2023-01-18,Clothing
3358,34.0,72429.98423699857,9.919659225101501,30.0,2023-02-09,Home
3018,34.0,51943.115741724956,10.314247848163092,30.0,2023-05-22,Groceries
2209,34.0,87843.83521666136,6.657589905221514,20.0,2023-05-29,Clothing
2672,34.0,93932.92109957908,10.345078185929612,30.0,2023-09-15,Clothing
3296,22.0,55551.05026987063,60.70259711635506,200.0,2023-11-05,Groceries
384,60.0,70726.0578414496,4.406500408255828,10.0,2023-01-18,Clothing
853,22.0,46997.66097492387,,,2023-05-31,Electronics
1881,45.0,27703.556252951716,6.926123118932284,20.0,2023-01-22,Clothing
371,22.0,59894.113075500645,25.23498311471181,80.0,2023-06-05,Health
2911,22.0,50642.86293929122,8.171747787538376,20.0,2023-12-04,Home
4954,45.0,90913.09095354308,10.129316353311765,30.0,2023-04-03,Clothing
1106,22.0,49559.302719914594,7.170129731987101,20.0,2023-03-03,Electronics
4066,22.0,79960.23540608856,5.020450200674575,10.0,2023-05-26,Health
4673,45.0,49760.05310744552,9.582172799001412,30.0,2023-05-08,Groceries
1337,22.0,34482.50353667032,3.742767245824656,10.0,2023-12-23,Home
2190,45.0,39051.84954466254,6.835368337035081,20.0,2023-06-20,Groceries
4688,,36311.19195827635,4.387131737926036,10.0,2023-12-21,Clothing
2417,34.0,10360.71028522573,4.647903936107526,10.0,2023-02-15,Electronics
4930,60.0,51636.88669059078,3.7070488360702365,10.0,2023-09-03,Health
4711,34.0,61257.08960914261,7.559368365515899,20.0,2023-01-07,Home
4947,29.0,48634.27584471419,4.337650994751136,10.0,2023-08-24,Electronics
1172,25.0,21915.208674768226,10.023259437640911,30.0,2023-11-17,Home
2703,22.0,30433.841003550042,4.424614572449698,10.0,2023-05-02,Electronics
3044,34.0,38899.665969117814,3.387312055810958,10.0,2023-01-10,Groceries
1423,,46195.183111735685,6.272344461235099,20.0,2023-12-04,Electronics
2439,29.0,91156.22354195525,6.862546567121524,20.0,2023-11-25,Health
2764,34.0,26739.146994307965,6.7893074590182705,20.0,2023-02-06,Electronics
4242,34.0,52799.64192642707,6.7318215602008635,20.0,2023-10-26,Home
1465,25.0,19369.29369512714,7.920459690101612,20.0,2023-08-26,Groceries
875,,76408.28019567668,10.755635721200631,30.0,2023-06-29,Clothing
2298,,57208.83352585546,6.891785638842148,20.0,2023-04-19,Groceries
2601,29.0,14980.48851189544,,,2023-04-25,Clothing
4431,45.0,54992.189164194235,10.605781876942423,30.0,2023-07-01,Electronics
1252,29.0,38174.30422396211,30.862659885616402,100.0,2023-01-31,Health
2446,34.0,21555.407009875857,4.652619839466951,10.0,2023-08-05,Electronics
841,,16186.567447870962,5.845508095996211,20.0,2023-01-14,Home
3209,34.0,63731.35493506352,6.519613752670798,20.0,2023-11-10,Clothing
582,25.0,91501.30078697082,9.593382640555449,30.0,2023-09-29,Electronics
205,29.0,57767.51458460337,10.17695759319941,30.0,2023-06-21,Electronics
1642,45.0,57822.557538654524,25.108497182756093,80.0,2023-11-27,Health
2015,29.0,47537.27129295465,6.938381272867436,20.0,2023-10-03,Electronics
906,60.0,39410.66072985983,11.234234672038486,30.0,2023-03-17,Health
632,60.0,38310.89416299124,3.864700926657304,10.0,2023-09-03,Clothing
3247,29.0,44336.962302402484,4.141855343690998,10.0,2023-05-04,Groceries
1975,34.0,65957.01402764278,3.6899463334421103,10.0,2023-09-19,Home
163,29.0,48747.2084534553,10.0285843775452,30.0,2023-03-10,Health
3318,,99047.39825737447,9.651330524555718,30.0,2023-11-30,Home
3078,22.0,51103.98485060179,10.52389006504486,30.0,2023-01-04,Electronics
4589,45.0,32360.78471465652,3.562512467811607,10.0,2023-01-04,Clothing
618,34.0,63108.07659700474,6.809143685943012,20.0,2023-01-31,Electronics
876,22.0,32511.287033201635,6.410147212718692,20.0,2023-12-31,Health
1432,29.0,48642.57236601036,4.445010304651401,10.0,2023-03-08,Groceries
548,45.0,50026.513774688145,3.3713836187095247,10.0,2023-11-04,Clothing
3483,34.0,14117.129776027992,3.747193375372706,10.0,2023-04-28,Clothing
4640,45.0,37636.49915799662,6.824955663254371,20.0,2023-03-10,Electronics
4311,34.0,12394.231788624304,6.049748585936511,20.0,2023-09-16,Clothing
2485,29.0,33712.03625107353,8.10344122822092,20.0,2023-09-14,Health
4047,34.0,56495.16479067084,7.529817862063435,20.0,2023-09-23,Groceries
4946,60.0,47432.03468164782,9.907611194944808,30.0,2023-12-27,Health
4166,34.0,66375.31941697632,3.071074341920978,10.0,2023-08-14,Health
1862,45.0,86377.9706440065,,,2023-08-22,Groceries
641,,49880.90581574541,4.737299790433652,10.0,2023-06-13,Electronics
3122,22.0,52342.48432299703,8.010251409593513,20.0,2023-01-24,Home
638,22.0,66632.33572360806,9.594693927074958,30.0,2023-07-04,Clothing
3670,34.0,10000.0,24.110744343298382,80.0,2023-03-15,Home
3610,25.0,88345.18296852245,6.454158482195144,20.0,2023-01-06,Electronics
4084,45.0,47260.20844612115,7.348240654920717,20.0,2023-05-16,Clothing
4162,22.0,12502.158719049337,24.959409376956973,80.0,2023-01-04,Electronics
2097,29.0,66404.64796611968,6.942456191862783,20.0,2023-02-12,Health
2582,60.0,66140.92833213374,6.948508159843226,20.0,2023-12-07,Clothing
3215,22.0,73354.83851055558,10.185777967166038,30.0,2023-03-18,Health
3837,60.0,45444.58041752731,7.643015469058248,20.0,2023-05-01,Home
4288,29.0,64702.642261081826,6.98162971964495,20.0,2023-04-25,Clothing
922,29.0,22988.880713140337,24.98157705114334,80.0,2023-10-17,Groceries
547,22.0,67622.93441626738,4.9192379700642865,10.0,2023-08-06,Health
3829,45.0,67826.87803210493,6.860029790592434,20.0,2023-11-19,Electronics
1901,29.0,20129.80443493713,30.757622572251545,100.0,2023-11-04,Electronics
2029,34.0,69514.267553385,10.062597670818876,30.0,2023-08-20,Electronics
2302,29.0,68578.6402706443,7.027755929776127,20.0,2023-01-23,Home
1886,29.0,50687.5061805292,4.0802721941954285,10.0,2023-12-15,Clothing
1643,29.0,73350.19645972892,4.898431588477004,10.0,2023-09-13,Groceries
3662,29.0,33017.90298019553,6.70752803501289,20.0,2023-03-29,Groceries
4908,22.0,63381.70420535048,3.6566178019699858,10.0,2023-06-01,Electronics
2098,29.0,66346.12407476653,3.428474912439993,10.0,2023-07-16,Electronics
4448,45.0,24931.96563409963,31.631077111830677,100.0,2023-12-03,Health
3718,22.0,33209.44883964685,7.107436090083823,20.0,2023-03-23,Home
4588,22.0,41084.850804063026,4.361802500753496,10.0,2023-10-29,Groceries
3341,60.0,89338.33925016507,9.764227453353389,30.0,2023-01-02,Health
837,60.0,28094.589623143907,7.624526407084463,20.0,2023-09-01,Health
602,34.0,38046.646334902856,6.969126070322805,20.0,2023-11-26,Electronics
2185,45.0,73436.2028654769,61.15195854463503,200.0,2023-08-19,Electronics
4037,25.0,51710.26659279198,4.483914405335522,10.0,2023-10-08,Electronics
2584,34.0,55661.06324517308,10.104912113873127,30.0,2023-05-13,Clothing
4398,22.0,46574.87390350131,3.5511743027171794,10.0,2023-04-13,Home
1583,29.0,32873.029634375926,46.50021349405971,150.0,2023-01-12,Electronics
4357,22.0,46255.453569862395,6.363157097971582,20.0,2023-10-29,Electronics
2639,25.0,44241.878462641595,3.554284605689819,10.0,2023-03-01,Electronics
2842,45.0,44688.147334751775,4.192002273209333,10.0,2023-04-28,Clothing
1071,34.0,50175.67309796296,,,2023-06-11,Home
1776,34.0,44764.83419557811,,,2023-09-23,Home
4907,25.0,40010.97614229573,3.3711613353993526,10.0,2023-02-25,Health
1284,,28533.43935554209,5.060014990686114,10.0,2023-09-13,Health
3297,29.0,31337.878456257815,3.5441328425523864,10.0,2023-04-27,Health
4852,34.0,44483.20080207087,4.602912414902493,10.0,2023-04-21,Health
1837,22.0,50583.81007871135,4.784852265429387,10.0,2023-11-23,Electronics
4605,45.0,51625.543351821376,4.932953489210512,10.0,2023-06-13,Health
1020,,29403.7630291631,9.625209304101539,30.0,2023-02-04,Clothing
3352,34.0,30434.90123879045,10.016690899873126,30.0,2023-08-29,Clothing
1327,22.0,23282.751916627734,6.862479757377664,20.0,2023-08-30,Home
476,25.0,11008.765644912659,3.550425825217065,10.0,2023-01-04,Clothing
3840,45.0,70304.4178362861,4.1947391609426745,10.0,2023-12-10,Electronics
1652,34.0,57653.07102954983,6.55597444086349,20.0,2023-09-29,Clothing
4743,,67431.11932576283,10.65216001041064,30.0,2023-02-25,Groceries
4376,29.0,66812.13425566767,6.434759181517201,20.0,2023-06-28,Electronics
2722,45.0,10000.0,45.45449837163116,150.0,2023-01-19,Electronics
3327,45.0,53659.88899290521,4.475102307935211,10.0,2023-05-19,Clothing
2693,,34792.72717567739,46.01305562523882,150.0,2023-12-30,Home
1374,29.0,44793.81917457125,4.395020154536743,10.0,2023-05-09,Clothing
740,34.0,38471.608473303124,3.5215985596981163,10.0,2023-11-16,Clothing
3991,22.0,46507.04108636744,6.157033476838436,20.0,2023-09-22,Health
3815,34.0,30878.828966332112,3.9469460259490905,10.0,2023-07-10,Electronics
868,22.0,41611.30494682899,6.921563508875025,20.0,2023-01-11,Health
1141,45.0,51689.33572779895,31.476599559253597,100.0,2023-06-05,Health
998,22.0,21998.585536339815,4.1719502323164335,10.0,2023-04-12,Groceries
1338,45.0,51579.28091336169,4.107494905143996,10.0,2023-10-27,Electronics
542,29.0,61067.77966148854,10.107744748294454,30.0,2023-08-06,Home
1100,34.0,16154.583367133426,7.028527094990531,20.0,2023-08-20,Home
1133,22.0,54016.90186231419,7.305649221588324,20.0,2023-12-09,Health
4951,34.0,31283.37540418869,3.8758060624415247,10.0,2023-01-30,Clothing
3350,22.0,37165.457126957415,6.771018250015136,20.0,2023-10-20,Electronics
2259,34.0,38954.774957747824,6.420228653042426,20.0,2023-11-03,Health
4128,60.0,42750.01994235863,10.649911222169056,30.0,2023-08-25,Electronics
60,34.0,49375.93022121832,6.601934621668381,20.0,2023-02-06,Groceries
3012,34.0,36630.901782936446,10.7493067693804,30.0,2023-05-26,Electronics
1939,29.0,10000.0,3.843181413410132,10.0,2023-07-22,Health
2686,,79108.6896783065,7.622597660071152,20.0,2023-05-03,Clothing
2516,60.0,69919.47357692891,,,2023-04-21,Clothing
1079,22.0,48841.84500246183,6.54122862178424,20.0,2023-09-18,Health
3048,34.0,48840.989164745646,45.82172829487249,150.0,2023-02-08,Groceries
3272,,41860.512672532575,10.601575611529231,30.0,2023-12-23,Home
4347,45.0,37328.209690123746,7.656815523118869,20.0,2023-10-04,Electronics
941,34.0,32952.264678517924,7.654256561141663,20.0,2023-09-26,Home
1081,45.0,46281.510381024586,23.685317260946107,80.0,2023-01-14,Groceries
188,29.0,83124.16504114591,8.395115699890567,20.0,2023-11-25,Health
2747,29.0,14891.242053785805,7.258192176767972,20.0,2023-05-31,Home
2086,29.0,19869.31939619202,3.6494356684035187,10.0,2023-12-05,Health
2250,22.0,28472.376251958834,3.932478504658978,10.0,2023-10-09,Clothing
2719,45.0,66663.15533258869,10.202527605197595,30.0,2023-04-25,Electronics
4990,45.0,53535.24206500527,10.45273049831524,30.0,2023-07-26,Electronics
2024,22.0,52518.02776789918,2.930217564644473,10.0,2023-05-17,Clothing
2847,45.0,28021.67490543612,4.1028200837921815,10.0,2023-01-14,Groceries
1493,22.0,63758.65944102856,7.00420531339063,20.0,2023-10-15,Home
3765,29.0,81517.51619003939,10.664970852579849,30.0,2023-02-25,Electronics
227,25.0,69727.53011811874,25.11764153702796,80.0,2023-11-13,Health
3451,29.0,23844.468697046785,30.211133540475604,100.0,2023-07-21,Electronics
1930,22.0,54166.450172511846,10.159789080671072,30.0,2023-03-01,Home
3195,34.0,36949.43413566709,3.6697205572167726,10.0,2023-04-13,Home
4583,45.0,15104.792247893973,7.249847992255729,20.0,2023-01-29,Groceries
1405,45.0,44503.95390494624,11.232485338892355,30.0,2023-07-22,Clothing
2180,29.0,52955.11814800257,4.692898856074308,10.0,2023-10-08,Electronics
698,29.0,10000.0,45.35083686314384,150.0,2023-05-31,Health
1125,45.0,50627.91731065553,9.945799550569387,30.0,2023-05-17,Clothing
3567,29.0,33993.291876693926,3.591104711162472,10.0,2023-03-06,Health
3049,34.0,61761.53350335664,9.344392503616445,30.0,2023-06-16,Home
1779,34.0,41322.530740416216,9.325303838204436,30.0,2023-06-19,Groceries
3846,45.0,37243.82614280128,10.474067291658686,30.0,2023-12-23,Clothing
1038,45.0,10000.0,4.1193178979941525,10.0,2023-10-07,Electronics
4703,45.0,55043.897084685734,10.404131884679623,30.0,2023-07-28,Electronics
2257,29.0,44023.598219415915,7.5266381707633965,20.0,2023-03-04,Clothing
314,25.0,70708.8683283389,4.508155780274045,10.0,2023-03-29,Health
2282,34.0,87597.49098842016,6.540167325151189,20.0,2023-02-11,Groceries
1417,,13859.172101363678,4.704666303565425,10.0,2023-10-15,Electronics
1037,34.0,57792.090481839754,9.816724375717975,30.0,2023-05-07,Health
2160,45.0,54612.21697532429,9.452513794803373,30.0,2023-12-06,Clothing
4720,60.0,22013.156683024583,9.24192997279653,30.0,2023-10-10,Health
1755,25.0,42002.00019781367,24.62332839366381,80.0,2023-02-13,Groceries
3257,45.0,85509.81698480097,32.07775945009749,100.0,2023-05-12,Clothing
4480,29.0,68874.31011512088,7.501278652948079,20.0,2023-11-25,Electronics
2813,45.0,11168.643987595577,9.982222198432725,30.0,2023-07-04,Clothing
3354,29.0,41620.7310895753,9.345246902883348,30.0,2023-07-29,Groceries
3494,60.0,55878.987758863244,5.751546357266079,20.0,2023-10-20,Electronics
3581,29.0,53529.68367325906,31.56032191886356,100.0,2023-05-15,Health
1507,29.0,56399.30382290326,7.543517975527546,20.0,2023-03-04,Groceries
1924,34.0,38003.57212165877,10.478782690013103,30.0,2023-04-12,Groceries
449,34.0,60297.67192152744,3.597214370618253,10.0,2023-08-31,Electronics
3169,45.0,30413.995394347294,24.897649174624828,80.0,2023-09-25,Home
2981,34.0,58647.0542840068,9.307040658254353,30.0,2023-11-10,Groceries
3683,45.0,104438.24295812985,4.050450056127945,10.0,2023-06-02,Clothing
4671,34.0,54374.365322829755,25.410744429331157,80.0,2023-09-26,Electronics
362,29.0,64068.55833574617,6.978521722610947,20.0,2023-11-06,Health
2184,34.0,34438.10428334572,10.081261067715563,30.0,2023-09-22,Groceries
1135,45.0,50825.74911174879,6.749212456627209,20.0,2023-11-08,Clothing
4052,45.0,68160.45325072383,10.42741266488554,30.0,2023-11-15,Health
2156,22.0,51749.47507361478,7.110666213045008,20.0,2023-02-14,Clothing
1831,25.0,63951.73940678398,6.66921785675254,20.0,2023-02-28,Groceries
1054,45.0,49020.69938283099,6.4823774484725485,20.0,2023-03-15,Health
2461,25.0,42686.458349389606,15.668557999120983,50.0,2023-08-03,Clothing
23,34.0,error,6.018704081285658,20.0,2023-03-08,Groceries
2067,22.0,72801.35692990321,4.499278577158117,10.0,2023-07-12,Health
1654,34.0,15144.560522379179,7.150008020793578,20.0,2023-05-04,Health
2697,45.0,42057.69336864294,10.055524364740254,30.0,2023-10-27,Clothing
4293,29.0,71122.02503339978,6.42168190402935,20.0,2023-03-03,Health
3500,45.0,105844.17735819923,7.528693167603958,20.0,2023-09-17,Home
4153,45.0,50837.91842308553,3.7829290068409955,10.0,2023-05-26,Electronics
2469,29.0,58789.720960170234,24.677029131755354,80.0,2023-01-30,Groceries
2326,25.0,69375.39791362706,3.713649601411751,10.0,2023-06-05,Health
461,22.0,32414.34435176024,3.893334423438109,10.0,2023-05-29,Home
1068,22.0,47169.40725324305,31.69018524531036,100.0,2023-01-13,Groceries
88,29.0,66042.56917236239,9.95600587845724,30.0,2023-08-02,Groceries
1431,29.0,28075.593502628697,7.6089018261760595,20.0,2023-01-08,Home
2760,22.0,47062.929574893984,10.172077890442202,30.0,2023-12-15,Electronics
283,34.0,22531.94222060502,9.974846038285106,30.0,2023-09-28,Groceries
2484,22.0,60193.78462449312,10.09410952934548,30.0,2023-09-22,Electronics
463,45.0,47496.511432336716,4.35411883933622,10.0,2023-11-09,Electronics
213,45.0,69803.32477918579,4.344471318549731,10.0,2023-08-08,Home
2679,22.0,10000.0,4.589251647999876,10.0,2023-10-16,Clothing
1369,22.0,44551.79966792626,7.5727526964549785,20.0,2023-03-21,Groceries
235,22.0,49814.22876864368,6.840228617305127,20.0,2023-06-04,Electronics
2891,34.0,26960.04904841714,10.331108429370854,30.0,2023-04-28,Home
598,22.0,65324.85950081019,3.684567774796695,10.0,2023-06-17,Groceries
4512,29.0,37503.30763131035,4.5201864338865825,10.0,2023-06-04,Groceries
2251,22.0,36524.19788681047,8.046452077249603,20.0,2023-07-10,Home
4151,22.0,47930.744203061535,3.4677653232852026,10.0,2023-03-11,Home
2284,,43443.870802469544,6.523785380864216,20.0,2023-11-13,Home
663,29.0,28157.16813142534,6.9242135659078645,20.0,2023-01-09,Clothing
4258,29.0,51592.9916522785,10.760351970344697,30.0,2023-07-08,Groceries
2286,34.0,57877.464363294865,3.952640579052687,10.0,2023-02-04,Health
4814,29.0,75385.11343797241,24.61124202113894,80.0,2023-12-05,Health
3339,29.0,34500.74351872031,8.072230618719999,20.0,2023-07-23,Health
2606,29.0,33642.163157229894,46.06133417925194,150.0,2023-03-20,Home
4941,34.0,69622.99431140706,45.6547601722005,150.0,2023-01-15,Electronics
780,29.0,60359.89552782904,7.381922772710716,20.0,2023-08-31,Home
3839,60.0,42277.74447827716,8.727245871301676,30.0,2023-11-29,Home
3526,22.0,42655.25998401428,6.42385530400694,20.0,2023-08-08,Home
3576,34.0,45053.192259496864,,,2023-09-09,Electronics
3434,34.0,89446.889581644,7.024572905711738,20.0,2023-04-06,Health
3525,22.0,43539.15262453986,6.7327041155802085,20.0,2023-03-19,Groceries
4934,34.0,43339.047580489554,60.795204180428286,200.0,2023-12-07,Groceries
686,29.0,35340.62201752482,4.6680399828624255,10.0,2023-01-07,Home
3784,45.0,21372.90305891146,4.130215953972222,10.0,2023-06-04,Health
2868,45.0,23903.662191341013,4.288016649247916,10.0,2023-11-25,Home
4540,22.0,49350.37928315811,9.678264960022268,30.0,2023-11-16,Electronics
2172,22.0,32540.220662212945,7.591899149193939,20.0,2023-08-28,Health
4123,45.0,32371.32589546009,9.565912377702869,30.0,2023-01-06,Health
1851,34.0,55949.241062356334,4.071931688564282,10.0,2023-12-25,Electronics
488,34.0,40343.448183861634,7.2406142497985275,20.0,2023-07-08,Clothing
1689,29.0,35190.19787335683,10.113161616678344,30.0,2023-11-15,Health
2231,45.0,42370.21170351814,3.1772668225045066,10.0,2023-01-31,Health
3411,34.0,39942.62492658089,25.550468292486617,80.0,2023-05-08,Electronics
